memset = .init:0x80003100; // type:function size:0x30 scope:global
fn_8004991C = .text:0x8004991C; // type:function size:0x98
fn_800499B4 = .text:0x800499B4; // type:function size:0x98
fn_80049A4C = .text:0x80049A4C; // type:function size:0x104
fn_80049B50 = .text:0x80049B50; // type:function size:0xB0
fn_80049C00 = .text:0x80049C00; // type:function size:0x58
fn_80049C58 = .text:0x80049C58; // type:function size:0x58
fn_80049CB0 = .text:0x80049CB0; // type:function size:0x30
fn_80049CE0 = .text:0x80049CE0; // type:function size:0x8
fn_80049CE8 = .text:0x80049CE8; // type:function size:0x8
fn_80049CF0 = .text:0x80049CF0; // type:function size:0x18
fn_80049D08 = .text:0x80049D08; // type:function size:0x4C
fn_80049D54 = .text:0x80049D54; // type:function size:0x104
fn_80049E58 = .text:0x80049E58; // type:function size:0x70
fn_80049EC8 = .text:0x80049EC8; // type:function size:0x18
fn_80049EE0 = .text:0x80049EE0; // type:function size:0x18
fn_80049EF8 = .text:0x80049EF8; // type:function size:0x18
fn_80049F10 = .text:0x80049F10; // type:function size:0x18
fn_80049F28 = .text:0x80049F28; // type:function size:0x68
fn_80049F90 = .text:0x80049F90; // type:function size:0x68
fn_80049FF8 = .text:0x80049FF8; // type:function size:0x18
fn_8004A010 = .text:0x8004A010; // type:function size:0x18
fn_8004A028 = .text:0x8004A028; // type:function size:0x34
fn_8004A05C = .text:0x8004A05C; // type:function size:0x28
fn_8004A084 = .text:0x8004A084; // type:function size:0x7C
fn_8004A100 = .text:0x8004A100; // type:function size:0x24
fn_8004A124 = .text:0x8004A124; // type:function size:0x4
fn_8004A128 = .text:0x8004A128; // type:function size:0xBC
fn_8004A1E4 = .text:0x8004A1E4; // type:function size:0xC8
fn_8004A2AC = .text:0x8004A2AC; // type:function size:0x14
fn_8004A2C0 = .text:0x8004A2C0; // type:function size:0xF4
fn_8004A3B4 = .text:0x8004A3B4; // type:function size:0x208
fn_8004A5BC = .text:0x8004A5BC; // type:function size:0x4
fn_8004A5C0 = .text:0x8004A5C0; // type:function size:0xC
fn_8004A5CC = .text:0x8004A5CC; // type:function size:0x18
fn_8004A5E4 = .text:0x8004A5E4; // type:function size:0xF4
fn_8004A6D8 = .text:0x8004A6D8; // type:function size:0x14C
fn_8004A824 = .text:0x8004A824; // type:function size:0xCC
fn_8004A8F0 = .text:0x8004A8F0; // type:function size:0x11C
fn_8004AA0C = .text:0x8004AA0C; // type:function size:0x38
fn_8004AA44 = .text:0x8004AA44; // type:function size:0xC
fn_8004AA50 = .text:0x8004AA50; // type:function size:0x14
fn_8004AA64 = .text:0x8004AA64; // type:function size:0x38
fn_8004AA9C = .text:0x8004AA9C; // type:function size:0x1C
fn_8004AAB8 = .text:0x8004AAB8; // type:function size:0x34
fn_8004AAEC = .text:0x8004AAEC; // type:function size:0x134
fn_8004AC20 = .text:0x8004AC20; // type:function size:0x50
fn_8004AC70 = .text:0x8004AC70; // type:function size:0x138
fn_8004ADA8 = .text:0x8004ADA8; // type:function size:0x23C
fn_8004AFE4 = .text:0x8004AFE4; // type:function size:0x24
fn_8004B008 = .text:0x8004B008; // type:function size:0x24
fn_8004B02C = .text:0x8004B02C; // type:function size:0x24
fn_8004B050 = .text:0x8004B050; // type:function size:0x14
fn_8004B064 = .text:0x8004B064; // type:function size:0xC
fn_8004B070 = .text:0x8004B070; // type:function size:0x2C
fn_8004B09C = .text:0x8004B09C; // type:function size:0x2C
fn_8004B0C8 = .text:0x8004B0C8; // type:function size:0x2C
fn_8004B0F4 = .text:0x8004B0F4; // type:function size:0x28
fn_8004B11C = .text:0x8004B11C; // type:function size:0x28
fn_8004B144 = .text:0x8004B144; // type:function size:0x54
fn_8004B198 = .text:0x8004B198; // type:function size:0x64
fn_8004B1FC = .text:0x8004B1FC; // type:function size:0x38
fn_8004B234 = .text:0x8004B234; // type:function size:0x8
fn_8004B23C = .text:0x8004B23C; // type:function size:0xC
fn_8004B248 = .text:0x8004B248; // type:function size:0x2C
fn_8004B274 = .text:0x8004B274; // type:function size:0x8
fn_8004B27C = .text:0x8004B27C; // type:function size:0x54
fn_8004B2D0 = .text:0x8004B2D0; // type:function size:0x7C
fn_8004B34C = .text:0x8004B34C; // type:function size:0x5C
fn_8004B3A8 = .text:0x8004B3A8; // type:function size:0x134
fn_8004B4DC = .text:0x8004B4DC; // type:function size:0x140
fn_8004B61C = .text:0x8004B61C; // type:function size:0x58
fn_8004B674 = .text:0x8004B674; // type:function size:0x100
fn_8004B774 = .text:0x8004B774; // type:function size:0x2FC
fn_8004BA70 = .text:0x8004BA70; // type:function size:0xD8
fn_8004BB48 = .text:0x8004BB48; // type:function size:0xD8
fn_8004BC20 = .text:0x8004BC20; // type:function size:0x3C
fn_8004BC5C = .text:0x8004BC5C; // type:function size:0xE4
fn_8004BD40 = .text:0x8004BD40; // type:function size:0x78
fn_8004BDB8 = .text:0x8004BDB8; // type:function size:0xEC
fn_8004BEA4 = .text:0x8004BEA4; // type:function size:0x28
fn_8004BECC = .text:0x8004BECC; // type:function size:0x28
fn_8004BEF4 = .text:0x8004BEF4; // type:function size:0x28
fn_8004BF1C = .text:0x8004BF1C; // type:function size:0x28
fn_8004BF44 = .text:0x8004BF44; // type:function size:0x28
fn_8004BF6C = .text:0x8004BF6C; // type:function size:0x4
fn_8004BF70 = .text:0x8004BF70; // type:function size:0x104
fn_8004C074 = .text:0x8004C074; // type:function size:0x168
fn_8004C1DC = .text:0x8004C1DC; // type:function size:0x78
fn_8004C254 = .text:0x8004C254; // type:function size:0xA0
fn_8004C2F4 = .text:0x8004C2F4; // type:function size:0x78
fn_8004C36C = .text:0x8004C36C; // type:function size:0x34
fn_8004C3A0 = .text:0x8004C3A0; // type:function size:0x94
fn_8004C434 = .text:0x8004C434; // type:function size:0x44
fn_8004C478 = .text:0x8004C478; // type:function size:0x108
fn_8004C580 = .text:0x8004C580; // type:function size:0x24
fn_8004C5A4 = .text:0x8004C5A4; // type:function size:0x38
fn_8004C5DC = .text:0x8004C5DC; // type:function size:0x28
fn_8004C604 = .text:0x8004C604; // type:function size:0xD0
fn_8004C6D4 = .text:0x8004C6D4; // type:function size:0x4
fn_8004C6D8 = .text:0x8004C6D8; // type:function size:0xC
fn_8004C6E4 = .text:0x8004C6E4; // type:function size:0x14
fn_8004C6F8 = .text:0x8004C6F8; // type:function size:0x4C
fn_8004C744 = .text:0x8004C744; // type:function size:0x20
fn_8004C764 = .text:0x8004C764; // type:function size:0x94
fn_8004C7F8 = .text:0x8004C7F8; // type:function size:0x44
fn_8004C83C = .text:0x8004C83C; // type:function size:0x4
fn_8004C840 = .text:0x8004C840; // type:function size:0x10
fn_8004C850 = .text:0x8004C850; // type:function size:0xC
fn_8004C85C = .text:0x8004C85C; // type:function size:0x14
fn_8004C870 = .text:0x8004C870; // type:function size:0x20
fn_8004C890 = .text:0x8004C890; // type:function size:0xB4
fn_8004C944 = .text:0x8004C944; // type:function size:0x44
fn_8004C988 = .text:0x8004C988; // type:function size:0x4
fn_8004C98C = .text:0x8004C98C; // type:function size:0x10
fn_8004C99C = .text:0x8004C99C; // type:function size:0xC
fn_8004C9A8 = .text:0x8004C9A8; // type:function size:0x14
fn_8004C9BC = .text:0x8004C9BC; // type:function size:0x54
fn_8004CA10 = .text:0x8004CA10; // type:function size:0xB4
fn_8004CAC4 = .text:0x8004CAC4; // type:function size:0x40
fn_8004CB04 = .text:0x8004CB04; // type:function size:0x4C
fn_8004CB50 = .text:0x8004CB50; // type:function size:0x58
fn_8004CBA8 = .text:0x8004CBA8; // type:function size:0xB8
fn_8004CC60 = .text:0x8004CC60; // type:function size:0x40
fn_8004CCA0 = .text:0x8004CCA0; // type:function size:0x4C
fn_8004CCEC = .text:0x8004CCEC; // type:function size:0x128
fn_8004CE14 = .text:0x8004CE14; // type:function size:0x274
fn_8004D088 = .text:0x8004D088; // type:function size:0x11C
fn_8004D1A4 = .text:0x8004D1A4; // type:function size:0x248
fn_8004D3EC = .text:0x8004D3EC; // type:function size:0x4EC
fn_8004D8D8 = .text:0x8004D8D8; // type:function size:0xF0
fn_8004D9C8 = .text:0x8004D9C8; // type:function size:0xC
fn_8004D9D4 = .text:0x8004D9D4; // type:function size:0x14
fn_8004D9E8 = .text:0x8004D9E8; // type:function size:0x10
fn_8004D9F8 = .text:0x8004D9F8; // type:function size:0x4
fn_8004D9FC = .text:0x8004D9FC; // type:function size:0x534
fn_8004DF30 = .text:0x8004DF30; // type:function size:0x5C0
fn_8004E4F0 = .text:0x8004E4F0; // type:function size:0x4
fn_8004E4F4 = .text:0x8004E4F4; // type:function size:0x10
fn_8004E504 = .text:0x8004E504; // type:function size:0xC
fn_8004E510 = .text:0x8004E510; // type:function size:0x14
fn_8004E524 = .text:0x8004E524; // type:function size:0xDC
fn_8004E600 = .text:0x8004E600; // type:function size:0x60
fn_8004E660 = .text:0x8004E660; // type:function size:0x4B4
fn_8004EB14 = .text:0x8004EB14; // type:function size:0x3AC
fn_8004EEC0 = .text:0x8004EEC0; // type:function size:0x8C
fn_8004EF4C = .text:0x8004EF4C; // type:function size:0x38
fn_8004EF84 = .text:0x8004EF84; // type:function size:0x98
fn_8004F01C = .text:0x8004F01C; // type:function size:0x4
fn_8004F020 = .text:0x8004F020; // type:function size:0x8C
fn_8004F0AC = .text:0x8004F0AC; // type:function size:0xB4
fn_8004F160 = .text:0x8004F160; // type:function size:0x8C
fn_8004F1EC = .text:0x8004F1EC; // type:function size:0xC8
fn_8004F2B4 = .text:0x8004F2B4; // type:function size:0x4
fn_8004F2B8 = .text:0x8004F2B8; // type:function size:0xA4
fn_8004F35C = .text:0x8004F35C; // type:function size:0xB0
fn_8004F40C = .text:0x8004F40C; // type:function size:0x4C
fn_8004F458 = .text:0x8004F458; // type:function size:0xC4
fn_8004F51C = .text:0x8004F51C; // type:function size:0x4
fn_8004F520 = .text:0x8004F520; // type:function size:0xA0
fn_8004F5C0 = .text:0x8004F5C0; // type:function size:0xD8
fn_8004F698 = .text:0x8004F698; // type:function size:0xA0
fn_8004F738 = .text:0x8004F738; // type:function size:0xE8
fn_8004F820 = .text:0x8004F820; // type:function size:0x4
fn_8004F824 = .text:0x8004F824; // type:function size:0xA0
fn_8004F8C4 = .text:0x8004F8C4; // type:function size:0x1FC
fn_8004FAC0 = .text:0x8004FAC0; // type:function size:0x4
fn_8004FAC4 = .text:0x8004FAC4; // type:function size:0x54
fn_8004FB18 = .text:0x8004FB18; // type:function size:0xA8
fn_8004FBC0 = .text:0x8004FBC0; // type:function size:0x70
fn_8004FC30 = .text:0x8004FC30; // type:function size:0xC8
fn_8004FCF8 = .text:0x8004FCF8; // type:function size:0x8
fn_8004FD00 = .text:0x8004FD00; // type:function size:0x84
fn_8004FD84 = .text:0x8004FD84; // type:function size:0x88
fn_8004FE0C = .text:0x8004FE0C; // type:function size:0x1CC
fn_8004FFD8 = .text:0x8004FFD8; // type:function size:0x4
fn_8004FFDC = .text:0x8004FFDC; // type:function size:0x54
fn_80050030 = .text:0x80050030; // type:function size:0x4B4
fn_800504E4 = .text:0x800504E4; // type:function size:0x458
fn_8005093C = .text:0x8005093C; // type:function size:0x4C
fn_80050988 = .text:0x80050988; // type:function size:0x74
fn_800509FC = .text:0x800509FC; // type:function size:0x5C
fn_80050A58 = .text:0x80050A58; // type:function size:0x5C
fn_80050AB4 = .text:0x80050AB4; // type:function size:0x38
fn_80050AEC = .text:0x80050AEC; // type:function size:0x34
fn_80050B20 = .text:0x80050B20; // type:function size:0xA0
fn_80050BC0 = .text:0x80050BC0; // type:function size:0x48
fn_80050C08 = .text:0x80050C08; // type:function size:0x9C
fn_80050CA4 = .text:0x80050CA4; // type:function size:0x64
fn_80050D08 = .text:0x80050D08; // type:function size:0x6C
fn_80050D74 = .text:0x80050D74; // type:function size:0x144
fn_80050EB8 = .text:0x80050EB8; // type:function size:0x4
fn_80050EBC = .text:0x80050EBC; // type:function size:0x28
fn_80050EE4 = .text:0x80050EE4; // type:function size:0x10
fn_80050EF4 = .text:0x80050EF4; // type:function size:0x10
fn_80050F04 = .text:0x80050F04; // type:function size:0x10
fn_80050F14 = .text:0x80050F14; // type:function size:0x10
fn_80050F24 = .text:0x80050F24; // type:function size:0x30
fn_80050F54 = .text:0x80050F54; // type:function size:0x8
fn_80050F5C = .text:0x80050F5C; // type:function size:0x34
fn_80050F90 = .text:0x80050F90; // type:function size:0x10
fn_80050FA0 = .text:0x80050FA0; // type:function size:0xA4
fn_80051044 = .text:0x80051044; // type:function size:0x2C
fn_80051070 = .text:0x80051070; // type:function size:0x84
fn_800510F4 = .text:0x800510F4; // type:function size:0x40
fn_80051134 = .text:0x80051134; // type:function size:0x8
fn_8005113C = .text:0x8005113C; // type:function size:0x98
DBClose = .text:0x800511D4; // type:function size:0x4 scope:global
DBOpen = .text:0x800511D8; // type:function size:0x4 scope:global
DBWrite = .text:0x800511DC; // type:function size:0x260 scope:global
DBRead = .text:0x8005143C; // type:function size:0x8C scope:global
DBQueryData = .text:0x800514C8; // type:function size:0x9C scope:global
DBInitInterrupts = .text:0x80051564; // type:function size:0x54 scope:global
DBInitComm = .text:0x800515B8; // type:function size:0x78 scope:global
fn_80051630 = .text:0x80051630; // type:function size:0x40
fn_80051670 = .text:0x80051670; // type:function size:0x3C
fn_800516AC = .text:0x800516AC; // type:function size:0xAC
fn_80051758 = .text:0x80051758; // type:function size:0xDC
fn_80051834 = .text:0x80051834; // type:function size:0xDC
fn_80051910 = .text:0x80051910; // type:function size:0xAC
fn_800519BC = .text:0x800519BC; // type:function size:0x298
fn_80051C54 = .text:0x80051C54; // type:function size:0x90
fn_80051CE4 = .text:0x80051CE4; // type:function size:0x13C
fn_80051E20 = .text:0x80051E20; // type:function size:0x24
fn_80051E44 = .text:0x80051E44; // type:function size:0x24
fn_80051E68 = .text:0x80051E68; // type:function size:0x2C
fn_80051E94 = .text:0x80051E94; // type:function size:0x24
fn_80051EB8 = .text:0x80051EB8; // type:function size:0x24
fn_80051EDC = .text:0x80051EDC; // type:function size:0x24
fn_80051F00 = .text:0x80051F00; // type:function size:0x24
fn_80051F24 = .text:0x80051F24; // type:function size:0x24
fn_80051F48 = .text:0x80051F48; // type:function size:0x8
fn_80051F50 = .text:0x80051F50; // type:function size:0x24
fn_80051F74 = .text:0x80051F74; // type:function size:0x24
fn_80051F98 = .text:0x80051F98; // type:function size:0x24
fn_80051FBC = .text:0x80051FBC; // type:function size:0x24
fn_80051FE0 = .text:0x80051FE0; // type:function size:0x24
fn_80052004 = .text:0x80052004; // type:function size:0x24
fn_80052028 = .text:0x80052028; // type:function size:0x24
fn_8005204C = .text:0x8005204C; // type:function size:0x24
fn_80052070 = .text:0x80052070; // type:function size:0x24
fn_80052094 = .text:0x80052094; // type:function size:0x24
fn_800520B8 = .text:0x800520B8; // type:function size:0x24
fn_800520DC = .text:0x800520DC; // type:function size:0x8
fn_800520E4 = .text:0x800520E4; // type:function size:0x8
fn_800520EC = .text:0x800520EC; // type:function size:0x8
fn_800520F4 = .text:0x800520F4; // type:function size:0xC
fn_80052100 = .text:0x80052100; // type:function size:0x8
fn_80052108 = .text:0x80052108; // type:function size:0x8
fn_80052110 = .text:0x80052110; // type:function size:0x280
fn_80052390 = .text:0x80052390; // type:function size:0x258
fn_800525E8 = .text:0x800525E8; // type:function size:0x234
fn_8005281C = .text:0x8005281C; // type:function size:0xF8
fn_80052914 = .text:0x80052914; // type:function size:0x1F4
fn_80052B08 = .text:0x80052B08; // type:function size:0x38
fn_80052B40 = .text:0x80052B40; // type:function size:0x40
fn_80052B80 = .text:0x80052B80; // type:function size:0x24
fn_80052BA4 = .text:0x80052BA4; // type:function size:0x4C
fn_80052BF0 = .text:0x80052BF0; // type:function size:0x4C
fn_80052C3C = .text:0x80052C3C; // type:function size:0xC
fn_80052C48 = .text:0x80052C48; // type:function size:0x54
fn_80052C9C = .text:0x80052C9C; // type:function size:0x290
fn_80052F2C = .text:0x80052F2C; // type:function size:0x30
fn_80052F5C = .text:0x80052F5C; // type:function size:0x34
fn_80052F90 = .text:0x80052F90; // type:function size:0x4C
fn_80052FDC = .text:0x80052FDC; // type:function size:0x68
fn_80053044 = .text:0x80053044; // type:function size:0x3B0
fn_800533F4 = .text:0x800533F4; // type:function size:0x3A4
fn_80053798 = .text:0x80053798; // type:function size:0x32C
fn_80053AC4 = .text:0x80053AC4; // type:function size:0xEC
fn_80053BB0 = .text:0x80053BB0; // type:function size:0x268
fn_80053E18 = .text:0x80053E18; // type:function size:0x2C
fn_80053E44 = .text:0x80053E44; // type:function size:0x24
fn_80053E68 = .text:0x80053E68; // type:function size:0x38
fn_80053EA0 = .text:0x80053EA0; // type:function size:0x34
fn_80053ED4 = .text:0x80053ED4; // type:function size:0x338
